pizza,weekdays,month,hour,size,how_many_times_ordered
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,10,17,L,2
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,10,18,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,10,18,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,10,19,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,10,19,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,10,19,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,10,20,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,10,20,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,10,21,L,2
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,10,21,S,3
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,10,22,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,10,22,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,11,13,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,11,14,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,11,16,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,11,17,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,11,18,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,11,18,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,11,20,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,12,12,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,12,14,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,12,17,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,12,18,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,12,18,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,12,19,L,2
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,12,20,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,12,21,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",saturday,12,21,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,1,11,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,1,13,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,1,14,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,1,16,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,1,18,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,1,18,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,1,19,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,2,12,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,2,13,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,2,14,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,2,15,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,2,16,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,2,17,L,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,2,17,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,2,18,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,2,19,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,2,19,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,2,20,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,2,22,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,3,11,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,3,13,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,3,15,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,3,16,M,3
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,3,16,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,3,17,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,3,18,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,3,19,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,3,19,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,4,14,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,4,14,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,4,15,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,4,16,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,4,16,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,4,18,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,4,19,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,4,19,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,4,20,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,4,21,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,5,12,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,5,13,L,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,5,13,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,5,14,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,5,14,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,5,15,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,5,16,L,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,5,16,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,5,16,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,5,17,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,5,17,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,5,18,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,5,19,L,3
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,5,20,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,5,21,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,5,22,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,6,13,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,6,14,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,6,15,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,6,15,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,6,17,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,6,18,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,6,18,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,6,18,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,6,19,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,6,19,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,6,19,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,6,21,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,7,11,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,7,13,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,7,14,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,7,15,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,7,15,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,7,17,L,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,7,17,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,7,18,L,4
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,7,19,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,7,21,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,8,12,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,8,12,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,8,13,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,8,13,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,8,14,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,8,14,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,8,16,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,8,17,S,5
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,8,18,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,8,18,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,8,19,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,8,20,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,9,12,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,9,14,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,9,15,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,9,15,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,9,17,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,9,17,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,9,18,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,9,18,S,3
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,9,19,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,9,21,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,10,11,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,10,13,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,10,13,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,10,14,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,10,15,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,10,17,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,10,18,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,10,18,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,10,19,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,11,11,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,11,12,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,11,13,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,11,15,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,11,15,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,11,16,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,11,16,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,11,18,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,11,19,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,11,20,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,11,22,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,12,11,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,12,13,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,12,14,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,12,15,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,12,15,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,12,16,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",sunday,12,18,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,1,12,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,1,12,S,3
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,1,13,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,1,15,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,1,16,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,1,17,S,3
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,1,18,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,1,18,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,1,19,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,1,19,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,1,20,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,1,20,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,1,20,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,1,21,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,1,21,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,1,22,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,2,11,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,2,12,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,2,12,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,2,13,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,2,13,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,2,17,M,3
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,2,18,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,2,21,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,3,11,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,3,11,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,3,12,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,3,13,L,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,3,14,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,3,14,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,3,16,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,3,16,S,3
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,3,17,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,3,17,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,3,18,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,3,18,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,3,19,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,3,20,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,3,22,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,4,11,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,4,12,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,4,13,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,4,13,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,4,14,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,4,15,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,4,16,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,4,17,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,4,17,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,4,18,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,4,18,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,4,19,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,4,20,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,4,20,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,4,20,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,4,22,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,5,11,M,3
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,5,11,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,5,12,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,5,12,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,5,12,S,3
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,5,13,L,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,5,14,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,5,16,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,5,17,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,5,18,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,5,19,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,5,19,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,6,11,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,6,11,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,6,12,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,6,12,M,4
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,6,12,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,6,13,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,6,13,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,6,14,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,6,15,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,6,16,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,6,17,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,6,18,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,6,19,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,6,19,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,6,20,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,7,11,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,7,11,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,7,12,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,7,13,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,7,16,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,7,17,L,3
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,7,17,S,3
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,7,18,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,7,20,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,8,12,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,8,14,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,8,14,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,8,14,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,8,15,L,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,8,15,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,8,16,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,8,18,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,8,19,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,9,11,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,9,12,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,9,12,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,9,12,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,9,13,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,9,13,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,9,13,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,9,15,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,9,15,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,9,16,L,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,9,17,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,9,17,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,9,19,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,9,21,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,9,22,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,11,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,12,L,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,12,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,12,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,13,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,14,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,15,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,16,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,16,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,17,L,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,17,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,18,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,18,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,19,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,19,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,19,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,10,22,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,11,11,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,11,12,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,11,13,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,11,13,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,11,14,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,11,16,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,11,17,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,11,19,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,11,20,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,11,20,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,12,11,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,12,12,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,12,13,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,12,13,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,12,15,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,12,16,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,12,16,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,12,17,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,12,17,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,12,18,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,12,18,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,12,19,M,3
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,12,19,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",thursday,12,21,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,1,12,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,1,13,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,1,14,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,1,14,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,1,15,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,1,15,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,1,15,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,1,17,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,1,18,L,2
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,1,18,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,1,21,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,2,12,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,2,12,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,2,15,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,2,16,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,2,16,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,2,17,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,2,17,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,2,18,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,2,19,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,2,19,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,2,21,M,2
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,3,12,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,3,14,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,3,15,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,3,16,S,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,3,17,S,2
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,3,19,L,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,3,19,M,1
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,3,20,S,3
"The Pepperoni, Mushroom, and Peppers Pizza",tuesday,3,21,M,1
